,months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported
815,215,38,250/500,500,1405.71,0,FEMALE,PhD,craft-repair,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,10,1,NO,0,1,NO,70700,7070,14140,49490,N
816,140,30,100/300,500,1354.2,0,FEMALE,College,adm-clerical,wife,100500,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,4,4,NO,0,0,NO,60170,5470,10940,43760,N
817,250,42,100/300,500,1055.6,0,MALE,High School,exec-managerial,husband,69500,-40700,Single Vehicle Collision,Rear Collision,Major Damage,Other,16,1,NO,1,1,NO,74800,13600,6800,54400,Y
818,286,41,250/500,1000,999.43,0,MALE,College,prof-specialty,wife,25800,0,Vehicle Theft,NO Collision,Trivial Damage,Police,3,1,YES,2,0,NO,4100,820,410,2870,N
819,356,47,250/500,2000,1155.97,0,MALE,High School,prof-specialty,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,5,1,YES,0,3,NO,61490,5590,11180,44720,N
820,65,29,250/500,1000,1726.91,0,MALE,High School,other-service,own-child,0,0,Vehicle Theft,NO Collision,Trivial Damage,No Authorities Contacted,14,1,NO,0,0,NO,7200,720,1440,5040,N
821,187,34,500/1000,500,1232.57,0,FEMALE,PhD,machine-op-inspct,not-in-family,59500,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,7,3,NO,0,0,NO,45100,8200,4100,32800,N
822,386,53,250/500,500,1078.65,0,MALE,JD,craft-repair,not-in-family,36800,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,16,1,NO,2,3,YES,66660,12120,6060,48480,N
823,197,41,500/1000,1000,1324.78,0,FEMALE,PhD,prof-specialty,not-in-family,0,-64500,Single Vehicle Collision,Front Collision,Major Damage,Police,6,1,NO,2,2,YES,76400,15280,7640,53480,Y
824,166,37,250/500,500,1518.54,0,FEMALE,MD,craft-repair,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,10,1,YES,1,1,NO,58300,10600,10600,37100,N
825,293,49,100/300,2000,1239.06,0,FEMALE,JD,transport-moving,husband,34900,0,Single Vehicle Collision,Front Collision,Total Loss,Police,19,1,NO,1,1,NO,57310,5210,10420,41680,N
826,179,32,500/1000,2000,1246.68,0,FEMALE,PhD,priv-house-serv,own-child,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,10,1,NO,0,1,NO,53100,5900,5900,41300,N
827,76,24,250/500,1000,1622.67,0,FEMALE,MD,priv-house-serv,husband,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,6,3,NO,1,1,NO,74700,14940,7470,52290,N
828,105,28,250/500,500,1082.36,0,FEMALE,Associate,prof-specialty,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,12,3,NO,2,2,NO,60500,12100,6050,42350,N
829,97,26,250/500,1000,1270.55,0,MALE,Masters,protective-serv,unmarried,0,-72100,Multi-vehicle Collision,Side Collision,Total Loss,Other,10,3,YES,2,3,NO,84920,7720,15440,61760,Y
830,148,36,500/1000,1000,1236.32,5000000,FEMALE,MD,adm-clerical,own-child,55100,0,Single Vehicle Collision,Side Collision,Total Loss,Police,0,1,NO,2,0,NO,61050,5550,11100,44400,N
831,77,26,250/500,2000,785.82,0,MALE,JD,exec-managerial,other-relative,49700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,12,3,YES,2,0,NO,69080,12560,6280,50240,Y
832,295,46,250/500,500,1265.84,0,FEMALE,JD,prof-specialty,own-child,52200,-44500,Vehicle Theft,NO Collision,Minor Damage,No Authorities Contacted,10,1,YES,1,3,YES,4560,760,380,3420,N
833,126,28,250/500,500,1508.9,0,FEMALE,JD,machine-op-inspct,other-relative,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,3,4,NO,0,1,NO,67800,11300,11300,45200,N
834,132,32,250/500,2000,1106.84,0,MALE,PhD,other-service,wife,43100,-31900,Vehicle Theft,NO Collision,Minor Damage,Police,21,1,YES,1,1,YES,5600,1120,560,3920,N
835,370,55,500/1000,2000,1389.13,7000000,MALE,JD,other-service,wife,0,-53200,Vehicle Theft,NO Collision,Minor Damage,No Authorities Contacted,6,1,NO,0,2,NO,9000,900,1800,6300,N
836,257,43,100/300,1000,974.84,0,FEMALE,JD,transport-moving,other-relative,52100,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,0,1,NO,0,1,YES,85320,21330,7110,56880,N
837,9,24,100/300,2000,1304.46,0,FEMALE,PhD,machine-op-inspct,other-relative,51700,-33300,Vehicle Theft,NO Collision,Trivial Damage,No Authorities Contacted,6,1,NO,0,3,YES,5940,540,1080,4320,Y
838,185,34,250/500,500,1257.36,0,FEMALE,PhD,armed-forces,husband,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,20,3,YES,1,1,NO,51370,9340,4670,37360,Y
839,234,43,250/500,500,1257.04,0,MALE,Associate,protective-serv,own-child,0,-48800,Single Vehicle Collision,Rear Collision,Major Damage,Police,4,1,NO,2,2,YES,51600,10320,5160,36120,N
840,253,44,100/300,2000,719.52,0,FEMALE,High School,farming-fishing,own-child,45800,0,Parked Car,NO Collision,Trivial Damage,No Authorities Contacted,9,1,NO,0,3,NO,5400,600,600,4200,N
841,233,39,500/1000,2000,1524.18,0,MALE,JD,craft-repair,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,20,3,NO,1,0,YES,48870,5430,5430,38010,N
842,274,44,500/1000,500,1395.58,0,FEMALE,JD,tech-support,husband,0,0,Vehicle Theft,NO Collision,Minor Damage,Police,7,1,NO,2,1,NO,5590,860,860,3870,N
843,297,48,500/1000,1000,1243.68,0,MALE,Masters,protective-serv,wife,0,-71400,Multi-vehicle Collision,Front Collision,Major Damage,Other,18,3,NO,0,2,NO,54960,6870,0,48090,Y
844,273,47,500/1000,1000,1189.04,0,FEMALE,Associate,prof-specialty,own-child,59600,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,0,3,NO,1,3,NO,39800,7960,3980,27860,N
845,147,37,500/1000,2000,1375.29,0,FEMALE,Masters,armed-forces,own-child,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,11,3,NO,0,1,NO,56160,6240,6240,43680,Y
846,285,42,100/300,500,1389.13,0,MALE,Associate,priv-house-serv,not-in-family,63100,-79400,Single Vehicle Collision,Side Collision,Total Loss,Fire,13,1,NO,0,3,NO,52700,5270,10540,36890,N
847,289,43,500/1000,1000,1387.51,0,FEMALE,Associate,sales,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,19,3,YES,1,3,NO,68580,7620,7620,53340,N
848,427,60,100/300,1000,1178.61,7000000,MALE,MD,craft-repair,own-child,0,-54400,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,23,1,YES,1,2,YES,90860,12980,19470,58410,Y
849,380,53,250/500,2000,1166.62,6000000,MALE,Associate,priv-house-serv,wife,0,0,Parked Car,NO Collision,Trivial Damage,Police,23,1,NO,0,3,NO,5700,570,570,4560,N
850,13,21,100/300,1000,1556.31,0,MALE,Associate,prof-specialty,not-in-family,0,-75000,Multi-vehicle Collision,Side Collision,Total Loss,Police,19,3,YES,2,0,YES,94930,8630,8630,77670,N
851,282,43,250/500,500,1452.27,0,MALE,MD,farming-fishing,not-in-family,75800,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,19,1,NO,1,2,NO,46800,4680,9360,32760,Y
852,312,47,500/1000,1000,1212.07,0,FEMALE,MD,exec-managerial,wife,66900,-51800,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,NO,2,3,NO,56320,7040,7040,42240,N
853,266,46,100/300,2000,1578.54,0,MALE,Associate,handlers-cleaners,husband,0,-41400,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,3,YES,83490,7590,15180,60720,N
854,30,36,500/1000,500,1488.26,0,FEMALE,College,machine-op-inspct,wife,0,-63500,Multi-vehicle Collision,Side Collision,Total Loss,Police,17,3,NO,2,2,NO,57900,5790,5790,46320,N
855,198,36,250/500,1000,1096.39,0,MALE,High School,armed-forces,own-child,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,NO,1,3,YES,49410,5490,5490,38430,N
856,290,45,500/1000,2000,1215.36,0,MALE,Associate,tech-support,own-child,54400,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,22,3,NO,0,1,NO,66200,6620,6620,52960,N
857,260,46,100/300,2000,1482.57,0,MALE,MD,priv-house-serv,husband,35000,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,7,1,NO,0,1,NO,64080,10680,10680,42720,N
858,233,43,250/500,1000,954.18,0,FEMALE,College,tech-support,other-relative,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,NO,2,3,YES,42500,8500,4250,29750,N
859,130,30,500/1000,2000,1193.4,0,MALE,PhD,exec-managerial,own-child,0,-40800,Multi-vehicle Collision,Side Collision,Total Loss,Other,16,3,NO,2,3,NO,48950,8900,4450,35600,N
860,230,42,100/300,1000,1023.11,0,FEMALE,MD,adm-clerical,own-child,0,-45300,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,13,3,NO,1,2,YES,58850,10700,10700,37450,N
861,212,40,500/1000,1000,1524.45,0,FEMALE,Masters,other-service,husband,73200,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,0,2,YES,82400,8240,8240,65920,N
862,299,44,500/1000,1000,1653.32,0,FEMALE,College,other-service,other-relative,0,-48800,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,3,1,YES,2,0,NO,54240,6780,6780,40680,N
863,91,26,250/500,1000,1022.46,0,FEMALE,Associate,armed-forces,other-relative,52700,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,NO,0,2,NO,74200,7420,7420,59360,N
864,398,53,100/300,2000,1396.43,0,FEMALE,Associate,priv-house-serv,unmarried,21500,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,16,1,YES,2,1,NO,47430,5270,5270,36890,N
865,218,43,250/500,500,1521.55,0,FEMALE,Associate,priv-house-serv,other-relative,61100,-64500,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,NO,1,3,YES,68200,13640,6820,47740,Y
866,152,33,100/300,1000,1034.27,0,FEMALE,JD,armed-forces,husband,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,0,NO,63900,7100,7100,49700,N
867,212,39,100/300,1000,1255.35,0,FEMALE,JD,protective-serv,not-in-family,60300,-58900,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,22,2,NO,0,3,YES,59300,11860,5930,41510,N
868,242,44,500/1000,2000,1396.89,6000000,FEMALE,College,priv-house-serv,other-relative,0,-61600,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,NO,1,2,YES,66900,6690,13380,46830,Y
869,80,27,500/1000,500,795.31,0,MALE,JD,farming-fishing,husband,0,-51000,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,YES,1,3,NO,40810,3710,7420,29680,Y
870,260,43,100/300,500,982.22,0,FEMALE,JD,exec-managerial,not-in-family,54500,-72100,Single Vehicle Collision,Front Collision,Total Loss,Fire,18,1,NO,1,0,NO,75400,15080,7540,52780,N
871,133,34,500/1000,500,1074.07,0,FEMALE,JD,prof-specialty,husband,70900,-61100,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,8,1,NO,2,0,YES,4200,420,840,2940,N
872,290,45,100/300,1000,1311.3,0,FEMALE,Associate,machine-op-inspct,wife,38500,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,23,3,YES,0,0,YES,52650,5850,5850,40950,Y
873,322,49,250/500,2000,1277.12,0,FEMALE,PhD,armed-forces,own-child,0,-46000,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,0,2,YES,42240,7680,7680,26880,N
874,228,39,500/1000,500,1388.62,0,FEMALE,JD,sales,husband,35200,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,10,1,YES,1,0,YES,59490,6610,6610,46270,N
875,195,37,100/300,1000,1406.52,8000000,MALE,MD,tech-support,unmarried,0,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,12,1,NO,0,2,NO,44200,4420,4420,35360,Y
876,247,39,100/300,500,1558.29,0,FEMALE,Masters,protective-serv,unmarried,0,-49300,Vehicle Theft,NO Collision,Trivial Damage,Police,5,1,YES,1,2,NO,7700,770,1540,5390,N
877,405,57,500/1000,1000,1132.47,4000000,MALE,MD,priv-house-serv,other-relative,46300,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,21,3,NO,2,3,NO,61440,10240,10240,40960,N
878,144,37,250/500,2000,1896.91,0,FEMALE,PhD,handlers-cleaners,not-in-family,73700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,17,3,YES,1,3,NO,54400,5440,10880,38080,Y
879,338,47,500/1000,500,1143.46,4000000,MALE,MD,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Front Collision,Total Loss,Other,4,1,YES,2,1,NO,58560,9760,9760,39040,N
880,121,34,500/1000,500,1285.42,0,MALE,MD,priv-house-serv,wife,0,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,11,1,NO,1,1,NO,67300,6730,6730,53840,Y
881,398,55,250/500,2000,1305.26,0,MALE,MD,farming-fishing,wife,66200,-49700,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,NO,1,3,YES,36740,3340,6680,26720,Y
882,9,30,100/300,1000,1073.83,0,FEMALE,High School,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,NO,0,0,NO,85690,15580,15580,54530,N
883,115,31,500/1000,1000,1051.67,0,FEMALE,Associate,exec-managerial,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,YES,0,3,NO,34160,0,4270,29890,Y
884,280,48,250/500,1000,1387.35,0,MALE,JD,transport-moving,not-in-family,0,-72000,Single Vehicle Collision,Front Collision,Minor Damage,Fire,16,1,NO,2,2,NO,61320,10220,10220,40880,N
885,254,45,250/500,500,1083.64,0,MALE,JD,other-service,husband,59800,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,19,3,YES,0,0,NO,79680,13280,13280,53120,N
886,141,30,250/500,1000,1851.78,0,FEMALE,High School,craft-repair,other-relative,78800,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,13,1,NO,1,0,YES,61740,6860,6860,48020,N
887,441,55,250/500,500,1270.29,4000000,MALE,College,armed-forces,husband,24000,-50500,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,4,1,NO,0,0,NO,6400,640,640,5120,N
888,381,55,500/1000,500,1459.99,0,FEMALE,MD,other-service,wife,35900,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,8,1,YES,1,2,YES,60600,12120,6060,42420,N
889,191,38,100/300,2000,1253.44,0,FEMALE,Masters,craft-repair,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,19,3,NO,2,0,NO,56320,10240,5120,40960,N
890,145,34,100/300,1000,1142.48,0,FEMALE,JD,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,9500,4750,38000,N
891,479,60,500/1000,1000,1188.45,0,FEMALE,MD,exec-managerial,other-relative,0,-44800,Multi-vehicle Collision,Rear Collision,Total Loss,Other,9,2,NO,0,3,NO,53900,5390,10780,37730,N
892,215,35,500/1000,1000,1125.4,0,MALE,Masters,adm-clerical,husband,40000,-43400,Vehicle Theft,NO Collision,Trivial Damage,No Authorities Contacted,6,1,NO,2,1,NO,2640,220,440,1980,N
893,41,33,250/500,500,1294.41,0,MALE,High School,transport-moving,husband,0,0,Vehicle Theft,NO Collision,Minor Damage,No Authorities Contacted,8,1,YES,0,0,NO,8970,1380,1380,6210,N
894,45,31,100/300,500,1459.5,0,MALE,MD,priv-house-serv,not-in-family,0,0,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,6,1,NO,1,3,NO,6000,1000,1000,4000,N
895,156,38,100/300,500,1367.99,0,MALE,High School,armed-forces,own-child,26500,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,23,3,NO,0,3,NO,55200,11040,5520,38640,Y
896,246,45,250/500,500,1594.37,0,MALE,Associate,exec-managerial,own-child,0,0,Parked Car,NO Collision,Trivial Damage,No Authorities Contacted,13,1,NO,0,3,YES,7260,660,1320,5280,N
897,178,39,100/300,500,1035.99,0,FEMALE,JD,exec-managerial,own-child,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,3,3,NO,2,0,NO,64680,11760,11760,41160,N
898,237,43,250/500,500,911.53,0,FEMALE,PhD,sales,husband,53200,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,23,1,NO,0,1,NO,59200,0,11840,47360,N
899,127,34,500/1000,500,1319.97,0,FEMALE,Associate,craft-repair,own-child,73700,0,Vehicle Theft,NO Collision,Minor Damage,No Authorities Contacted,8,1,YES,1,3,NO,4700,470,940,3290,N
900,1,33,250/500,2000,1391.63,0,MALE,Associate,sales,husband,61200,0,Single Vehicle Collision,Side Collision,Total Loss,Other,23,1,YES,0,3,NO,69400,6940,6940,55520,N
901,5,21,250/500,500,915.41,5000000,FEMALE,High School,exec-managerial,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Police,23,1,YES,0,0,NO,40500,4050,4050,32400,N
902,64,28,500/1000,1000,1468.82,0,MALE,JD,handlers-cleaners,other-relative,56800,-51800,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,9,3,NO,2,1,NO,60000,5000,10000,45000,N
903,142,30,500/1000,500,1412.76,0,MALE,PhD,armed-forces,wife,66400,-63700,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,11220,11220,44880,N
904,97,27,500/1000,500,1588.26,0,FEMALE,High School,tech-support,husband,56700,-49300,Multi-vehicle Collision,Side Collision,Total Loss,Other,22,3,YES,2,1,YES,75690,8410,8410,58870,N
905,121,31,100/300,1000,1140.91,0,MALE,Associate,adm-clerical,other-relative,51300,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,15,3,NO,1,2,NO,64300,6430,6430,51440,Y
906,225,43,100/300,1000,1517.54,0,MALE,JD,priv-house-serv,own-child,0,-20900,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,NO,2,0,YES,64400,6440,6440,51520,N
907,425,53,250/500,2000,912.29,0,FEMALE,High School,priv-house-serv,husband,42900,-39100,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,17,3,NO,1,2,NO,97080,16180,16180,64720,N
908,285,44,250/500,2000,1144.3,0,MALE,MD,priv-house-serv,not-in-family,52600,0,Vehicle Theft,NO Collision,Minor Damage,Police,3,1,YES,1,0,NO,5500,500,500,4500,N
909,192,38,500/1000,1000,1281.43,0,FEMALE,Masters,transport-moving,not-in-family,65100,-50300,Multi-vehicle Collision,Rear Collision,Total Loss,Other,10,3,NO,0,2,NO,30700,3070,6140,21490,N
910,285,48,100/300,2000,1101.85,0,FEMALE,College,sales,wife,46100,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,2,YES,33480,3720,3720,26040,N
911,98,26,500/1000,2000,1082.1,0,MALE,JD,exec-managerial,other-relative,0,-30900,Multi-vehicle Collision,Front Collision,Total Loss,Police,13,2,NO,0,1,YES,65430,14540,7270,43620,N
912,175,36,500/1000,500,1185.44,0,MALE,Masters,exec-managerial,not-in-family,44900,-52500,Multi-vehicle Collision,Rear Collision,Major Damage,Police,15,3,YES,2,1,YES,42680,3880,7760,31040,Y
913,259,45,500/1000,2000,1175.07,0,MALE,MD,craft-repair,not-in-family,30100,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,23,1,NO,1,1,NO,87780,7980,7980,71820,N
914,140,36,500/1000,2000,979.26,0,FEMALE,JD,transport-moving,own-child,0,-67000,Multi-vehicle Collision,Front Collision,Major Damage,Fire,2,4,YES,0,2,YES,72800,14560,14560,43680,N
915,231,37,250/500,500,920.81,0,FEMALE,High School,sales,wife,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,NO,71190,0,7910,63280,Y
916,186,38,100/300,500,922.85,0,MALE,High School,adm-clerical,husband,70300,-70900,Vehicle Theft,NO Collision,Trivial Damage,No Authorities Contacted,7,1,NO,1,1,YES,3600,400,400,2800,N
917,229,41,250/500,2000,1107.59,3000000,MALE,PhD,tech-support,not-in-family,65400,0,Single Vehicle Collision,Side Collision,Major Damage,Other,23,1,NO,1,3,NO,62640,10440,10440,41760,N
918,180,36,100/300,500,1272.46,0,MALE,College,prof-specialty,wife,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,7,3,YES,2,1,NO,69630,12660,6330,50640,N
919,188,33,250/500,1000,1340.24,0,MALE,High School,protective-serv,own-child,0,-68800,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,8,3,YES,1,0,NO,76010,13820,6910,55280,Y
920,214,40,100/300,1000,1648.0,0,MALE,JD,transport-moving,not-in-family,57700,-43500,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,1,0,YES,44220,8040,4020,32160,N
921,178,38,250/500,500,1381.14,0,FEMALE,College,other-service,wife,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,NO,0,3,NO,57200,5200,10400,41600,N
922,55,35,500/1000,500,1198.44,8000000,MALE,MD,priv-house-serv,wife,0,0,Vehicle Theft,NO Collision,Minor Damage,Police,9,1,NO,0,3,NO,3080,560,560,1960,N
923,90,31,250/500,2000,951.27,0,FEMALE,PhD,other-service,not-in-family,42100,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,2,1,YES,1,0,YES,75790,13780,6890,55120,N
924,135,30,500/1000,2000,1341.24,0,FEMALE,MD,farming-fishing,wife,37100,-46500,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,3,NO,0,1,NO,32670,5940,2970,23760,N
925,277,46,250/500,2000,1177.57,0,FEMALE,Associate,adm-clerical,husband,0,-65500,Vehicle Theft,NO Collision,Minor Damage,Police,4,1,NO,2,3,NO,3870,430,860,2580,N
926,211,38,250/500,1000,1055.09,0,FEMALE,Masters,transport-moving,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,12,1,NO,0,3,YES,91520,8320,16640,66560,Y
927,156,32,250/500,500,1479.48,0,MALE,Masters,prof-specialty,unmarried,0,0,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,1,3,YES,74690,6790,13580,54320,Y
928,84,30,500/1000,2000,1827.38,0,MALE,Associate,priv-house-serv,other-relative,0,-15900,Vehicle Theft,NO Collision,Trivial Damage,Police,9,1,YES,1,3,NO,4620,420,840,3360,N
929,136,32,100/300,500,1169.62,0,FEMALE,JD,sales,not-in-family,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,6,1,YES,0,0,NO,55000,10000,10000,35000,Y
930,310,48,100/300,500,1516.34,0,FEMALE,JD,adm-clerical,unmarried,11000,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,11,4,YES,0,2,NO,59400,13200,6600,39600,Y
931,123,34,500/1000,2000,1270.21,0,FEMALE,College,sales,husband,16100,-61200,Multi-vehicle Collision,Side Collision,Total Loss,Fire,13,3,NO,1,1,NO,55260,6140,0,49120,N
932,243,44,250/500,500,809.11,0,MALE,JD,craft-repair,other-relative,33200,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,4,3,NO,2,1,YES,51400,5140,10280,35980,N
933,36,37,500/1000,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,husband,0,-59800,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,20,3,YES,1,3,NO,48780,5420,10840,32520,N
934,146,31,100/300,1000,1457.65,5000000,FEMALE,College,armed-forces,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,0,3,NO,1,3,NO,52380,5820,5820,40740,N
935,154,34,100/300,1000,1041.36,0,FEMALE,JD,priv-house-serv,husband,53100,-43900,Multi-vehicle Collision,Side Collision,Total Loss,Other,18,4,NO,2,3,YES,74360,13520,13520,47320,Y
936,204,40,250/500,1000,1693.83,7000000,MALE,High School,protective-serv,other-relative,44000,-20800,Single Vehicle Collision,Front Collision,Minor Damage,Police,6,1,NO,1,0,NO,53400,5340,5340,42720,N
937,458,59,100/300,1000,1685.69,0,FEMALE,High School,protective-serv,wife,31400,0,Single Vehicle Collision,Front Collision,Total Loss,Police,23,1,NO,2,2,YES,71800,14360,14360,43080,N
938,147,31,250/500,500,1054.92,6000000,FEMALE,PhD,prof-specialty,own-child,51900,0,Single Vehicle Collision,Front Collision,Major Damage,Other,4,1,NO,0,0,NO,68240,8530,0,59710,Y
939,279,45,250/500,2000,1333.97,6000000,FEMALE,MD,other-service,unmarried,61100,-30700,Multi-vehicle Collision,Rear Collision,Major Damage,Other,21,3,NO,1,0,NO,61050,11100,11100,38850,Y
940,308,47,100/300,1000,1013.61,6000000,FEMALE,Associate,craft-repair,own-child,45700,-41400,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,7,1,NO,1,1,YES,5590,860,860,3870,N
941,284,48,500/1000,500,958.3,0,FEMALE,PhD,machine-op-inspct,husband,47900,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,19,3,NO,0,0,NO,46860,8520,8520,29820,N
942,108,31,250/500,2000,1112.04,6000000,FEMALE,PhD,other-service,own-child,52800,-54300,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,5,1,NO,1,3,NO,4290,780,780,2730,N
943,421,57,250/500,2000,1206.26,0,FEMALE,Associate,armed-forces,own-child,69900,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,22,3,YES,0,0,NO,78500,15700,7850,54950,N
944,266,42,500/1000,1000,763.67,0,MALE,Associate,prof-specialty,own-child,12800,-49700,Single Vehicle Collision,Side Collision,Total Loss,Police,12,1,YES,1,3,YES,70830,7870,7870,55090,N
945,412,56,250/500,500,1042.56,0,MALE,High School,handlers-cleaners,own-child,0,-66100,Multi-vehicle Collision,Front Collision,Total Loss,Police,19,3,NO,0,2,NO,68040,15120,7560,45360,N
946,31,32,100/300,2000,1263.48,4000000,FEMALE,JD,other-service,wife,46800,-87300,Single Vehicle Collision,Side Collision,Major Damage,Fire,10,1,NO,2,0,NO,63600,5300,10600,47700,Y
947,465,63,250/500,500,1006.99,6000000,FEMALE,Masters,sales,own-child,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,7,1,NO,0,3,NO,43560,4840,4840,33880,N
948,126,31,250/500,1000,1328.26,0,MALE,Masters,sales,not-in-family,42300,-45800,Single Vehicle Collision,Front Collision,Total Loss,Police,17,1,NO,1,1,NO,60840,13520,6760,40560,N
949,407,55,100/300,1000,1250.08,5000000,FEMALE,PhD,tech-support,wife,0,-57700,Multi-vehicle Collision,Side Collision,Total Loss,Police,0,3,NO,2,3,YES,68160,11360,11360,45440,N
950,101,27,500/1000,500,982.7,6000000,FEMALE,College,transport-moving,unmarried,30800,-43700,Parked Car,NO Collision,Minor Damage,No Authorities Contacted,9,1,NO,1,0,NO,5170,940,470,3760,N
951,187,37,500/1000,1000,1412.06,5000000,FEMALE,Masters,protective-serv,not-in-family,60100,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,21,1,NO,0,3,NO,57700,5770,5770,46160,N
